state,city,slug,zips,max_cpl,population,mentor_score,status
NY,Saint Johnsville,ny/saint-johnsville,13452,36.5,,,approved
NY,Sharon Springs,ny/sharon-springs,13459,36.5,634,25.3,approved
NY,Springfield Center,ny/springfield-center,13468,36.5,244,25.3,approved
NY,Westford,ny/westford,13488,36.5,101,25.3,approved
NY,Bloomville,ny/bloomville,13739,36.5,289,25.3,approved
NY,Bovina Center,ny/bovina-center,13740,36.5,,,approved
NY,Davenport,ny/davenport,13750,36.5,,,approved
NY,Davenport Center,ny/davenport-center,13751,36.5,414,25.3,approved
NY,Delhi,ny/delhi,13753,36.5,,,approved
NY,East Meredith,ny/east-meredith,13757,36.5,414,25.3,approved
NY,Franklin,ny/franklin,13775,36.5,424,25.3,approved
NY,Hobart,ny/hobart,13788,36.5,409,25.3,approved
NY,Laurens,ny/laurens,13796,36.5,,,approved
NY,Meridale,ny/meridale,13806,36.5,,,approved
NY,Milford,ny/milford,13807,36.5,338,25.3,approved
NY,Morris,ny/morris,13808,36.5,,,approved
NY,Mount Vision,ny/mount-vision,13810,36.5,131,25.3,approved
NY,Oneonta,ny/oneonta,13820,36.5,,,approved
NY,Otego,ny/otego,13825,36.5,160,25.3,approved
NY,South Kortright,ny/south-kortright,13842,36.5,,,approved
NY,Treadwell,ny/treadwell,13846,36.5,,,approved
NY,Trout Creek,ny/trout-creek,13847,36.5,,,approved
NY,West Davenport,ny/west-davenport,13860,36.5,,,approved
NY,West Oneonta,ny/west-oneonta,13861,36.5,,,approved
PA,Coopersburg,pa/coopersburg,18036,86.0,2495,59.61,priority
PA,Doylestown,pa/doylestown,18901|18902,86.0,2592,89.06,priority
PA,Buckingham,pa/buckingham,18912,86.0,,,approved
PA,Carversville,pa/carversville,18913,86.0,,,approved
PA,Chalfont,pa/chalfont,18914,86.0,4346,47.78,priority
PA,Colmar,pa/colmar,18915,37.5,,,approved
PA,Dublin,pa/dublin,18917,86.0,2164,59.61,priority
PA,Erwinna,pa/erwinna,18920,86.0,,,approved
PA,Ferndale,pa/ferndale,18921,86.0,1517,59.61,priority
PA,Fountainville,pa/fountainville,18923,86.0,,,approved
PA,Furlong,pa/furlong,18925,37.5,,,approved
PA,Hilltown,pa/hilltown,18927,86.0,,,approved
PA,Jamison,pa/jamison,18929,37.5,,,approved
PA,Kintnersville,pa/kintnersville,18930,37.5,,,approved
PA,Line Lexington,pa/line-lexington,18932,86.0,,,approved
PA,Lumberville,pa/lumberville,18933,86.0,,,approved
PA,Milford Square,pa/milford-square,18935,86.0,1312,59.61,priority
PA,Montgomeryville,pa/montgomeryville,18936,37.5,,,approved
PA,New Hope,pa/new-hope,18938,86.0,2622,58.49,priority
PA,Newtown,pa/newtown,18940,37.5,2224,25.99,approved
PA,Ottsville,pa/ottsville,18942,37.5,,,approved
PA,Perkasie,pa/perkasie,18944,86.0,9216,35.37,priority
PA,Pineville,pa/pineville,18946,86.0,,,approved
PA,Pipersville,pa/pipersville,18947,37.5,2592,25.62,approved
PA,Point Pleasant,pa/point-pleasant,18950,86.0,,,approved
PA,Quakertown,pa/quakertown,18951,86.0,9319,35.22,priority
PA,Richboro,pa/richboro,18954,37.5,,,approved
PA,Richlandtown,pa/richlandtown,18955,86.0,1209,59.61,priority
PA,Silverdale,pa/silverdale,18962,37.5,1288,25.99,approved
PA,Souderton,pa/souderton,18964,84.0,7181,38.18,priority
PA,Southampton,pa/southampton,18966,86.0,6084,41.77,priority
PA,Telford,pa/telford,18969,84.0,4829,44.74,priority
PA,Trumbauersville,pa/trumbauersville,18970,86.0,772,59.61,priority
PA,Upper Black Eddy,pa/upper-black-eddy,18972,37.5,,,approved
PA,Warminster,pa/warminster,18974,86.0,3940,49.69,priority
PA,Warrington,pa/warrington,18976,37.5,,,approved
PA,Washington Crossing,pa/washington-crossing,18977,37.5,,,approved
PA,Wycombe,pa/wycombe,18980,37.5,,,approved
PA,Abington,pa/abington,19001,37.5,,,approved
PA,Ambler,pa/ambler,19002,37.5,,,approved
PA,Ardmore,pa/ardmore,19003,37.5,,,approved
PA,Bala Cynwyd,pa/bala-cynwyd,19004,37.5,,,approved
PA,Huntingdon Valley,pa/huntingdon-valley,19006,37.5,1143,25.99,approved
PA,Bristol,pa/bristol,19007,86.0,2358,59.61,priority
PA,Broomall,pa/broomall,19008,36.5,,,approved
PA,Bryn Athyn,pa/bryn-athyn,19009,37.5,1143,25.99,approved
PA,Bryn Mawr,pa/bryn-mawr,19010,37.5,5880,18.46,approved
PA,Bensalem,pa/bensalem,19020,86.0,2251,59.61,priority
PA,Dresher,pa/dresher,19025,37.5,,,approved
PA,Elkins Park,pa/elkins-park,19027,37.5,,,approved
PA,Fairless Hills,pa/fairless-hills,19030,86.0,8827,35.99,priority
PA,Flourtown,pa/flourtown,19031,37.5,4992,19.71,approved
PA,Fort Washington,pa/fort-washington,19034,37.5,6271,17.99,approved
PA,Gladwyne,pa/gladwyne,19035,37.5,,,approved
PA,Glenside,pa/glenside,19038,37.5,,,approved
PA,Hatboro,pa/hatboro,19040,37.5,,,approved
PA,Haverford,pa/haverford,19041,37.5,5880,18.46,approved
PA,Horsham,pa/horsham,19044,37.5,,,approved
PA,Jenkintown,pa/jenkintown,19046,37.5,4727,20.15,approved
PA,Langhorne,pa/langhorne,19047,86.0,1657,115.24,priority
PA,Feasterville Trevose,pa/feasterville-trevose,19053,37.5,3635,22.38,approved
PA,Levittown,pa/levittown,19054|19057|19056|19055,86.0,50926,46.89,priority
PA,Media,pa/media,19063,36.5,5870,17.98,approved
PA,Springfield,pa/springfield,19064,36.5,,,approved
PA,Merion Station,pa/merion-station,19066,37.5,5788,18.58,approved
PA,Morrisville,pa/morrisville,19067,86.0,9752,34.58,priority
PA,Narberth,pa/narberth,19072,37.5,4511,20.53,approved
PA,Newtown Square,pa/newtown-square,19073,36.5,,,approved
PA,Oreland,pa/oreland,19075,37.5,5953,18.37,approved
PA,Swarthmore,pa/swarthmore,19081,36.5,,,approved
PA,Havertown,pa/havertown,19083,36.5,,,approved
PA,Villanova,pa/villanova,19085,37.5,,,approved
PA,Wallingford,pa/wallingford,19086,36.5,1225,25.3,approved
PA,Wayne,pa/wayne,19087,37.5,,,approved
PA,Willow Grove,pa/willow-grove,19090,37.5,,,approved
PA,Wyncote,pa/wyncote,19095,37.5,3389,23.01,approved
PA,Wynnewood,pa/wynnewood,19096,37.5,2766,24.96,approved
PA,Paoli,pa/paoli,19301,37.5,6362,17.89,approved
PA,Avondale,pa/avondale,19311,36.5,1084,25.3,approved
PA,Berwyn,pa/berwyn,19312,37.5,3680,33.75,approved
PA,Brandamore,pa/brandamore,19316,36.5,,,approved
PA,Chadds Ford,pa/chadds-ford,19317,36.5,1341,25.3,approved
PA,Cheyney,pa/cheyney,19319,36.5,308,25.3,approved
PA,Coatesville,pa/coatesville,19320,36.5,,,approved
PA,Cochranville,pa/cochranville,19330,36.5,590,25.3,approved
PA,Devon,pa/devon,19333,37.5,1806,25.99,approved
PA,Downingtown,pa/downingtown,19335,36.5,,,approved
PA,Exton,pa/exton,19341,36.5,6772,25.74,approved
PA,Glen Mills,pa/glen-mills,19342,36.5,2948,23.69,approved
PA,Glenmoore,pa/glenmoore,19343,36.5,910,25.3,approved
PA,Immaculata,pa/immaculata,19345,37.5,,,approved
PA,Kennett Square,pa/kennett-square,19348,36.5,,,approved
PA,Landenberg,pa/landenberg,19350,36.5,,,approved
PA,Lincoln University,pa/lincoln-university,19352,36.5,2017,25.3,approved
PA,Malvern,pa/malvern,19355,37.5,3435,22.89,approved
PA,Modena,pa/modena,19358,36.5,442,25.3,approved
PA,Pomeroy,pa/pomeroy,19367,36.5,856,25.3,approved
PA,Sadsburyville,pa/sadsburyville,19369,36.5,967,25.3,approved
PA,Thorndale,pa/thorndale,19372,36.5,3854,21.28,approved
PA,Thornton,pa/thornton,19373,36.5,,,approved
PA,Toughkenamon,pa/toughkenamon,19374,36.5,804,25.3,approved
PA,Unionville,pa/unionville,19375,36.5,652,25.3,approved
PA,West Chester,pa/west-chester,19380|19383|19382,36.5,20666,21.01,approved
PA,West Grove,pa/west-grove,19390,36.5,2798,24.19,approved
PA,Norristown,pa/norristown,19403|19401,37.5,35893,20.57,approved
PA,Bridgeport,pa/bridgeport,19405,37.5,5174,19.43,approved
PA,King Of Prussia,pa/king-of-prussia,19406,37.5,,,approved
PA,Blue Bell,pa/blue-bell,19422,37.5,6424,27.01,approved
PA,Chester Springs,pa/chester-springs,19425,36.5,413,25.3,approved
PA,Collegeville,pa/collegeville,19426,37.5,5247,19.32,approved
PA,Conshohocken,pa/conshohocken,19428,37.5,9282,23.31,approved
PA,Gwynedd,pa/gwynedd,19436,37.5,,,approved
PA,Gwynedd Valley,pa/gwynedd-valley,19437,37.5,,,approved
PA,Harleysville,pa/harleysville,19438,37.5,9090,23.51,approved
PA,Hatfield,pa/hatfield,19440,84.0,,,approved
PA,Kimberton,pa/kimberton,19442,36.5,377,25.3,approved
PA,Lafayette Hill,pa/lafayette-hill,19444,37.5,,,approved
PA,Lansdale,pa/lansdale,19446,37.5,,,approved
PA,Mont Clare,pa/mont-clare,19453,37.5,2313,25.99,approved
PA,North Wales,pa/north-wales,19454,37.5,3440,34.68,approved
PA,Oaks,pa/oaks,19456,37.5,943,25.99,approved
PA,Parker Ford,pa/parker-ford,19457,36.5,,,approved
PA,Phoenixville,pa/phoenixville,19460,36.5,,,approved
PA,Plymouth Meeting,pa/plymouth-meeting,19462,37.5,,,approved
PA,Pottstown,pa/pottstown,19464|19465,37.5,,,approved
PA,Royersford,pa/royersford,19468,37.5,4945,19.79,approved
PA,Schwenksville,pa/schwenksville,19473,37.5,1385,25.99,approved
PA,Skippack,pa/skippack,19474,37.5,,,approved
PA,Spring City,pa/spring-city,19475,36.5,3657,21.73,approved
PA,Spring House,pa/spring-house,19477,37.5,5137,19.49,approved
PA,Worcester,pa/worcester,19490,37.5,,,approved
PA,Zieglerville,pa/zieglerville,19492,37.5,,,approved
DC,Washington,dc/washington,20017|20059|20535|20012|20551|20566|20037|20520|20052|20064|20016|20510|20560|20240|20005|20220|20245|20036|20045|20011|20431|20565|20003|20007|20530|20408|20001|20008|20415|20418|20009|20540|20002|20006|20390|20018|20010|20230|20004|20057|20317|20422|20015,37.5,,,approved
VA,Aldie,va/aldie,20105,38.5,163,26.69,approved
VA,Manassas,va/manassas,20112|20111|20109|20110,38.5,42976,19.65,approved
VA,Middleburg,va/middleburg,20117,38.5,774,40.45,approved
VA,Centreville,va/centreville,20121|20120,38.5,,,approved
VA,Clifton,va/clifton,20124,38.5,312,26.69,approved
VA,Paeonian Springs,va/paeonian-springs,20129,38.5,,,approved
VA,Purcellville,va/purcellville,20132,38.5,,,approved
VA,Bluemont,va/bluemont,20135,38.5,592,26.69,approved
VA,Bristow,va/bristow,20136,38.5,,,approved
VA,Round Hill,va/round-hill,20141,38.5,678,26.69,approved
VA,Catharpin,va/catharpin,20143,38.5,,,approved
VA,Ashburn,va/ashburn,20148|20147,38.5,,,approved
VA,Chantilly,va/chantilly,20152|20151,38.5,,,approved
VA,Gainesville,va/gainesville,20155,38.5,,,approved
VA,Hamilton,va/hamilton,20158,38.5,589,26.69,approved
VA,Sterling,va/sterling,20166|20165|20164,38.5,32411,18.51,approved
VA,Haymarket,va/haymarket,20169,38.5,1580,26.69,approved
VA,Herndon,va/herndon,20170|20171,38.5,,,approved
VA,Leesburg,va/leesburg,20175|20176,38.5,,,approved
VA,Lovettsville,va/lovettsville,20180,38.5,2719,25.8,approved
VA,Nokesville,va/nokesville,20181,38.5,1226,26.69,approved
VA,Upperville,va/upperville,20184,38.5,61,26.69,approved
VA,Reston,va/reston,20191|20194|20190,38.5,,,approved
VA,Waterford,va/waterford,20197,38.5,220,26.69,approved
MD,Accokeek,md/accokeek,20607,37.5,,,approved
MD,Brandywine,md/brandywine,20613,37.5,,,approved
MD,Cheltenham,md/cheltenham,20623,37.5,,,approved
MD,Annapolis Junction,md/annapolis-junction,20701,38.5,,,approved
MD,Beltsville,md/beltsville,20705,37.5,,,approved
MD,Lanham,md/lanham,20706,37.5,,,approved
MD,Laurel,md/laurel,20707|20723|20708|20724,38.5,29798,22.75,approved
MD,Bladensburg,md/bladensburg,20710,37.5,,,approved
MD,Mount Rainier,md/mount-rainier,20712,37.5,,,approved
MD,Bowie,md/bowie,20720|20715|20716|20721,37.5,,,approved
MD,Brentwood,md/brentwood,20722,37.5,3777,22.04,approved
MD,Clinton,md/clinton,20735,37.5,,,approved
MD,Riverdale,md/riverdale,20737,37.5,,,approved
MD,College Park,md/college-park,20742|20740,37.5,,,approved
MD,Capitol Heights,md/capitol-heights,20743,37.5,4020,21.5,approved
MD,Fort Washington,md/fort-washington,20744,37.5,,,approved
MD,Oxon Hill,md/oxon-hill,20745,37.5,,,approved
MD,Suitland,md/suitland,20746,37.5,,,approved
MD,District Heights,md/district-heights,20747,37.5,5891,18.45,approved
MD,Temple Hills,md/temple-hills,20748,37.5,,,approved
MD,Fort George G Meade,md/fort-george-g-meade,20755,38.5,,,approved
MD,Fulton,md/fulton,20759,38.5,5677,19.22,approved
MD,Andrews Air Force Base,md/andrews-air-force-base,20762,37.5,3130,23.76,approved
MD,Savage,md/savage,20763,38.5,,,approved
MD,Galesville,md/galesville,20765,38.5,1062,26.69,approved
MD,Glenn Dale,md/glenn-dale,20769,37.5,,,approved
MD,Greenbelt,md/greenbelt,20770|20771,37.5,,,approved
MD,Upper Marlboro,md/upper-marlboro,20774|20772,37.5,683,39.4,approved
MD,Harwood,md/harwood,20776,38.5,,,approved
MD,Highland,md/highland,20777,38.5,972,26.69,approved
MD,West River,md/west-river,20778,38.5,4727,20.68,approved
MD,Hyattsville,md/hyattsville,20785|20781|20783|20784|20782,37.5,20966,29.16,approved
MD,Jessup,md/jessup,20794,38.5,,,approved
MD,Glen Echo,md/glen-echo,20812,38.5,276,26.69,approved
MD,Bethesda,md/bethesda,20892|20817|20816|20889|20814,38.5,69397,20.69,approved
MD,Chevy Chase,md/chevy-chase,20815,38.5,,,approved
MD,Cabin John,md/cabin-john,20818,38.5,2179,26.69,approved
MD,Olney,md/olney,20832,38.5,,,approved
MD,Brookeville,md/brookeville,20833,38.5,161,26.69,approved
MD,Poolesville,md/poolesville,20837,38.5,5764,19.11,approved
MD,Barnesville,md/barnesville,20838,38.5,208,26.69,approved
MD,Beallsville,md/beallsville,20839,38.5,,,approved
MD,Boyds,md/boyds,20841,38.5,,,approved
MD,Dickerson,md/dickerson,20842,38.5,,,approved
MD,Rockville,md/rockville,20853|20851|20852|20850,38.5,,,approved
MD,Potomac,md/potomac,20854,38.5,,,approved
MD,Derwood,md/derwood,20855,38.5,1984,26.69,approved
MD,Sandy Spring,md/sandy-spring,20860,38.5,,,approved
MD,Ashton,md/ashton,20861,38.5,,,approved
MD,Brinklow,md/brinklow,20862,38.5,5630,19.29,approved
MD,Burtonsville,md/burtonsville,20866,38.5,,,approved
MD,Spencerville,md/spencerville,20868,38.5,1028,26.69,approved
MD,Clarksburg,md/clarksburg,20871,38.5,,,approved
MD,Damascus,md/damascus,20872,38.5,,,approved
MD,Germantown,md/germantown,20874|20876,38.5,,,approved
MD,Gaithersburg,md/gaithersburg,20882|20899|20879|20878|20877,38.5,69825,18.5,approved
MD,Washington Grove,md/washington-grove,20880,38.5,577,26.69,approved
MD,Montgomery Village,md/montgomery-village,20886,38.5,,,approved
MD,Kensington,md/kensington,20895,38.5,2369,26.69,approved
MD,Garrett Park,md/garrett-park,20896,38.5,932,26.69,approved
MD,Silver Spring,md/silver-spring,20903|20901|20906|20904|20905|20910|20902,38.5,81462,21.29,approved
MD,Takoma Park,md/takoma-park,20912,38.5,,,approved
MD,Abingdon,md/abingdon,21009,38.5,5019,20.19,approved
MD,Arnold,md/arnold,21012,38.5,,,approved
MD,Baldwin,md/baldwin,21013,38.5,,,approved
MD,Bel Air,md/bel-air,21014|21015,38.5,10585,22.71,approved
MD,Clarksville,md/clarksville,21029,38.5,,,approved
MD,Cockeysville,md/cockeysville,21030,38.5,,,approved
MD,Hunt Valley,md/hunt-valley,21031,38.5,,,approved
MD,Crownsville,md/crownsville,21032,38.5,1756,26.69,approved
MD,Davidsonville,md/davidsonville,21035,38.5,4976,20.26,approved
MD,Dayton,md/dayton,21036,38.5,,,approved
MD,Edgewater,md/edgewater,21037,38.5,,,approved
MD,Ellicott City,md/ellicott-city,21042|21043,38.5,,,approved
MD,Columbia,md/columbia,21046|21044|21045,38.5,,,approved
MD,Fallston,md/fallston,21047,38.5,,,approved
MD,Finksburg,md/finksburg,21048,38.5,,,approved
MD,Forest Hill,md/forest-hill,21050,38.5,,,approved
MD,Fork,md/fork,21051,38.5,,,approved
MD,Gambrills,md/gambrills,21054,38.5,2830,25.39,approved
MD,Gibson Island,md/gibson-island,21056,38.5,,,approved
MD,Glen Arm,md/glen-arm,21057,38.5,,,approved
MD,Glen Burnie,md/glen-burnie,21061,38.5,,,approved
MD,Glyndon,md/glyndon,21071,38.5,,,approved
MD,Hampstead,md/hampstead,21074,38.5,6251,18.5,approved
MD,Elkridge,md/elkridge,21075,38.5,,,approved
MD,Hanover,md/hanover,21076,38.5,,,approved
MD,Harmans,md/harmans,21077,38.5,,,approved
MD,Hydes,md/hydes,21082,38.5,,,approved
MD,Jarrettsville,md/jarrettsville,21084,38.5,2560,26.43,approved
MD,Joppa,md/joppa,21085,38.5,,,approved
MD,Kingsville,md/kingsville,21087,38.5,4687,20.75,approved
MD,Lutherville Timonium,md/lutherville-timonium,21093,38.5,,,approved
MD,Marriottsville,md/marriottsville,21104,38.5,,,approved
MD,Millersville,md/millersville,21108,38.5,,,approved
MD,Monkton,md/monkton,21111,38.5,,,approved
MD,Odenton,md/odenton,21113,38.5,,,approved
MD,Crofton,md/crofton,21114,38.5,,,approved
MD,Owings Mills,md/owings-mills,21117,38.5,,,approved
MD,Pasadena,md/pasadena,21122,38.5,,,approved
MD,Perry Hall,md/perry-hall,21128,38.5,,,approved
MD,Phoenix,md/phoenix,21131,38.5,,,approved
MD,Randallstown,md/randallstown,21133,38.5,,,approved
MD,Reisterstown,md/reisterstown,21136,38.5,,,approved
MD,Riva,md/riva,21140,38.5,4976,20.26,approved
MD,Severn,md/severn,21144,38.5,,,approved
MD,Severna Park,md/severna-park,21146,38.5,,,approved
MD,Sparks Glencoe,md/sparks-glencoe,21152,38.5,,,approved
MD,Stevenson,md/stevenson,21153,38.5,,,approved
MD,Upperco,md/upperco,21155,38.5,,,approved
MD,Upper Falls,md/upper-falls,21156,38.5,4687,20.75,approved
MD,Westminster,md/westminster,21158|21157,38.5,,,approved
MD,White Marsh,md/white-marsh,21162,38.5,,,approved
MD,Woodstock,md/woodstock,21163,38.5,,,approved
MD,Towson,md/towson,21204|21252|21286,38.5,,,approved
MD,Baltimore,md/baltimore,21210|21229|21206|21250|21212|21239|21209,38.5,,,approved
MD,Gwynn Oak,md/gwynn-oak,21207,38.5,,,approved
MD,Pikesville,md/pikesville,21208,38.5,,,approved
MD,Halethorpe,md/halethorpe,21227,38.5,,,approved
MD,Catonsville,md/catonsville,21228,38.5,,,approved
MD,Parkville,md/parkville,21234,38.5,,,approved
MD,Nottingham,md/nottingham,21236,38.5,,,approved
MD,Rosedale,md/rosedale,21237,38.5,,,approved
MD,Windsor Mill,md/windsor-mill,21244,38.5,,,approved
MD,Annapolis,md/annapolis,21403|21405|21409|21402|21401,38.5,40720,22.96,approved
MD,Frederick,md/frederick,21701|21702|21703|21704,38.5,,,approved
MD,Adamstown,md/adamstown,21710,38.5,2025,26.69,approved
MD,Braddock Heights,md/braddock-heights,21714,38.5,2892,25.18,approved
MD,Brunswick,md/brunswick,21716,38.5,,,approved
MD,Buckeystown,md/buckeystown,21717,38.5,1192,26.69,approved
MD,Burkittsville,md/burkittsville,21718,38.5,135,26.69,approved
MD,Cooksville,md/cooksville,21723,38.5,,,approved
MD,Glenelg,md/glenelg,21737,38.5,,,approved
MD,Glenwood,md/glenwood,21738,38.5,,,approved
MD,Ijamsville,md/ijamsville,21754,38.5,,,approved
MD,Jefferson,md/jefferson,21755,38.5,3314,23.84,approved
MD,Knoxville,md/knoxville,21758,38.5,,,approved
MD,Libertytown,md/libertytown,21762,38.5,1346,26.69,approved
MD,Middletown,md/middletown,21769,38.5,5014,20.2,approved
MD,Monrovia,md/monrovia,21770,38.5,3568,23.15,approved
MD,Mount Airy,md/mount-airy,21771,38.5,,,approved
MD,Myersville,md/myersville,21773,38.5,2358,26.69,approved
MD,New Market,md/new-market,21774,38.5,1603,26.69,approved
MD,New Windsor,md/new-windsor,21776,38.5,1400,26.69,approved
MD,Point Of Rocks,md/point-of-rocks,21777,38.5,2462,26.69,approved
MD,Sykesville,md/sykesville,21784,38.5,4491,21.11,approved
MD,Tuscarora,md/tuscarora,21790,38.5,,,approved
MD,Union Bridge,md/union-bridge,21791,38.5,1055,26.69,approved
MD,Walkersville,md/walkersville,21793,38.5,6414,18.31,approved
MD,West Friendship,md/west-friendship,21794,38.5,,,approved
MD,Woodbine,md/woodbine,21797,38.5,126,26.69,approved
VA,Annandale,va/annandale,22003,38.5,,,approved
VA,Burke,va/burke,22015,38.5,,,approved
VA,Dunn Loring,va/dunn-loring,22027,38.5,,,approved
VA,Fairfax,va/fairfax,22031|22035|22033|22030|22032,38.5,25026,27.89,approved
VA,Fairfax Station,va/fairfax-station,22039,38.5,,,approved
VA,Falls Church,va/falls-church,22044|22043|22042|22041|22046,38.5,14710,34.5,approved
VA,Fort Belvoir,va/fort-belvoir,22060,38.5,,,approved
VA,Great Falls,va/great-falls,22066,38.5,,,approved
VA,Lorton,va/lorton,22079,38.5,,,approved
VA,McLean,va/mclean,22102|22101,38.5,,,approved
VA,Oakton,va/oakton,22124,38.5,,,approved
VA,Occoquan,va/occoquan,22125,38.5,910,26.69,approved
VA,Springfield,va/springfield,22152|22150|22151|22153,38.5,31154,22.35,approved
VA,Vienna,va/vienna,22181|22182|22180,38.5,16412,28.88,approved
VA,Woodbridge,va/woodbridge,22191|22193|22192,38.5,,,approved
VA,Arlington,va/arlington,22209|22206|22207|22214|22204|22213|22203|22205|22202|22201,38.5,,,approved
VA,Fort Myer,va/fort-myer,22211,38.5,,,approved
VA,Alexandria,va/alexandria,22314|22305|22308|22303|22307|22311|22315|22302|22312|22310|22306|22301|22304|22309,38.5,156976,24.82,approved
VA,Ararat,va/ararat,24053,74.0,,,approved
VA,Axton,va/axton,24054,74.0,1563,51.29,priority
VA,Cascade,va/cascade,24069,74.0,,,approved
VA,Claudville,va/claudville,24076,74.0,,,approved
VA,Collinsville,va/collinsville,24078,74.0,7139,33.71,priority
VA,Critz,va/critz,24082,74.0,,,approved
VA,Fieldale,va/fieldale,24089,74.0,783,51.29,priority
VA,Martinsville,va/martinsville,24112,74.0,13658,69.03,priority
VA,Patrick Springs,va/patrick-springs,24133,74.0,2223,51.29,priority
VA,Ridgeway,va/ridgeway,24148,74.0,1051,51.29,priority
VA,Spencer,va/spencer,24165,74.0,2236,51.29,priority
VA,Stanleytown,va/stanleytown,24168,74.0,1386,51.29,priority
VA,Danville,va/danville,24540|24541,74.0,42214,25.1,priority
VA,Dry Fork,va/dry-fork,24549,74.0,,,approved
VA,Ringgold,va/ringgold,24586,74.0,,,approved
NC,Advance,nc/advance,27006,85.5,1408,59.26,priority
NC,Ararat,nc/ararat,27007,85.5,,,approved
NC,Belews Creek,nc/belews-creek,27009,74.0,,,approved
NC,Clemmons,nc/clemmons,27012,74.0,21871,21.54,priority
NC,Cooleemee,nc/cooleemee,27014,85.5,988,59.26,priority
NC,Danbury,nc/danbury,27016,85.5,197,59.26,priority
NC,East Bend,nc/east-bend,27018,85.5,715,59.26,priority
NC,Germanton,nc/germanton,27019,85.5,1087,59.26,priority
NC,King,nc/king,27021,85.5,7408,38.38,priority
NC,Lawsonville,nc/lawsonville,27022,85.5,,,approved
NC,Lewisville,nc/lewisville,27023,74.0,13828,25.88,priority
NC,Madison,nc/madison,27025,85.5,2242,59.26,priority
NC,Mayodan,nc/mayodan,27027,85.5,2401,59.26,priority
NC,Mocksville,nc/mocksville,27028,85.5,6068,41.57,priority
NC,Mount Airy,nc/mount-airy,27030,85.5,10633,33.21,priority
NC,Pfafftown,nc/pfafftown,27040,74.0,,,approved
NC,Pilot Mountain,nc/pilot-mountain,27041,85.5,1483,59.26,priority
NC,Pine Hall,nc/pine-hall,27042,85.5,,,approved
NC,Pinnacle,nc/pinnacle,27043,85.5,540,59.26,priority
NC,Rural Hall,nc/rural-hall,27045,74.0,3466,103.4,priority
NC,Sandy Ridge,nc/sandy-ridge,27046,85.5,,,approved
NC,Siloam,nc/siloam,27047,85.5,,,approved
NC,Stoneville,nc/stoneville,27048,85.5,1094,59.26,priority
NC,Tobaccoville,nc/tobaccoville,27050,74.0,2664,50.01,priority
NC,Walkertown,nc/walkertown,27051,74.0,5873,36.45,priority
NC,Walnut Cove,nc/walnut-cove,27052,85.5,2115,59.26,priority
NC,Westfield,nc/westfield,27053,85.5,,,approved
NC,Woodleaf,nc/woodleaf,27054,78.0,,,approved
NC,Yadkinville,nc/yadkinville,27055,85.5,3004,55.07,priority
NC,Winston Salem,nc/winston-salem,27105|27103|27109|27110|27127|27104|27101|27107|27106,74.0,443598,24.15,priority
NC,Alamance,nc/alamance,27201,81.5,1267,56.49,priority
NC,Altamahaw,nc/altamahaw,27202,81.5,491,56.49,priority
NC,Asheboro,nc/asheboro,27203|27205,74.0,27580,29.76,priority
NC,Blanch,nc/blanch,27212,85.5,2215,59.26,priority
NC,Browns Summit,nc/browns-summit,27214,85.5,,,approved
NC,Burlington,nc/burlington,27217|27215,81.5,,,approved
NC,Cedar Grove,nc/cedar-grove,27231,74.0,,,approved
NC,Climax,nc/climax,27233,74.0,,,approved
NC,Colfax,nc/colfax,27235,85.5,,,approved
NC,Elon,nc/elon,27244,81.5,11032,31.2,priority
NC,Franklinville,nc/franklinville,27248,74.0,1131,51.29,priority
NC,Gibsonville,nc/gibsonville,27249,85.5,9467,34.79,priority
NC,Haw River,nc/haw-river,27258,81.5,2824,53.8,priority
NC,High Point,nc/high-point,27268|27262|27260|27263|27265,85.5,175377,34.79,priority
NC,Jamestown,nc/jamestown,27282,85.5,3708,50.62,priority
NC,Julian,nc/julian,27283,85.5,,,approved
NC,Kernersville,nc/kernersville,27284,74.0,27830,29.65,priority
NC,Eden,nc/eden,27288,85.5,15356,43.46,priority
NC,Lexington,nc/lexington,27295,85.5,19690,39.34,priority
NC,Liberty,nc/liberty,27298,74.0,2682,49.87,priority
NC,McLeansville,nc/mcleansville,27301,85.5,688,59.26,priority
NC,Mebane,nc/mebane,27302,81.5,19538,24.82,priority
NC,Oak Ridge,nc/oak-ridge,27310,85.5,7744,37.7,priority
NC,Pelham,nc/pelham,27311,85.5,,,approved
NC,Pleasant Garden,nc/pleasant-garden,27313,85.5,5060,44.7,priority
NC,Prospect Hill,nc/prospect-hill,27314,85.5,,,approved
NC,Providence,nc/providence,27315,85.5,,,approved
NC,Randleman,nc/randleman,27317,74.0,4644,40.04,priority
NC,Reidsville,nc/reidsville,27320,85.5,14585,56.58,priority
NC,Ruffin,nc/ruffin,27326,85.5,423,59.26,priority
NC,Sedalia,nc/sedalia,27342,85.5,772,59.26,priority
NC,Sophia,nc/sophia,27350,74.0,,,approved
NC,Stokesdale,nc/stokesdale,27357,85.5,6004,41.74,priority
NC,Summerfield,nc/summerfield,27358,85.5,11116,32.63,priority
NC,Thomasville,nc/thomasville,27360,85.5,27321,34.51,priority
NC,Trinity,nc/trinity,27370,74.0,7111,33.76,priority
NC,Welcome,nc/welcome,27374,85.5,3521,51.68,priority
NC,Whitsett,nc/whitsett,27377,85.5,569,59.26,priority
